1;0
2;12733
3;12242
4;2074
5;-3754
6;-593
7;1781
8;-4575
9;-12445
10;-8964
11;5269
12;15163
13;10455
14;-1278
15;-5829
16;-1580
17;293
18;-5983
19;-11185
20;-4393
21;9873
22;15886
23;7194
24;-5068
25;-7560
26;-2008
27;-458
28;-6259
29;-8785
30;354
31;13244
32;14763
33;2796
34;-8766
35;-8513
36;-1631
37;-398
38;-5562
39;-5710
40;4663
41;14988
42;11907
43;-2219
44;-11807
45;-8356
46;-365
47;369
48;-4206
49;-2482
50;8013
51;14946
52;7670
53;-7220
54;-13682
55;-6915
56;1685
57;1579
58;-2596
59;401
60;10056
61;13203
62;2591
63;-11552
64;-14022
65;-4225
66;4238
67;2860
68;-1150
69;2551
70;10656
71;10076
72;-2677
73;-14637
74;-12662
75;-531
76;6876
77;3807
78;-220
79;3744
80;9903
81;6056
82;-7470
83;-16059
84;-9679
85;3733
86;9117
87;4062
88;-25
89;3950
90;8081
91;1730
92;-11202
93;-15626
94;-5382
95;8011
96;10494
97;3382
98;-613
99;3324
100;5613
101;-2309
102;-13450
103;-13396
104;-282
105;11699
106;10639
107;1700
108;-1848
109;2172
110;2982
111;-5558
112;-14013
113;-9674
114;4987
115;14244
116;9356
117;-860
118;-3441
119;885
120;649
121;-7666
122;-12931
123;-4961
124;9755
125;15227
126;6661
127;-3988
128;-4998
129;-139
130;-1028
131;-8489
132;-10469
133;117
134;13409
135;14435
136;2792
137;-7234
138;-6095
139;-573
140;-1851
141;-8093
142;-7071
143;4907
144;15492
145;11898
146;-1810
147;-10076
148;-6361
149;-224
150;-1808
151;-6735
152;-3283
153;8819
154;15758
155;7891
156;-6571
157;-12006
158;-5549
159;924
160;-1064
161;-4803
162;338
163;11414
164;14214
165;2898
166;-10856
167;-12617
168;-3592
169;2709
170;70
171;-2746
172;3310
173;12458
174;11112
175;-2455
176;-14069
177;-11675
178;-627
179;4807
180;1207
181;-988
182;5297
183;11954
184;6909
185;-7493
186;-15743
187;-9165
188;3015
189;6795
190;1958
191;144
192;6152
193;10122
194;2191
195;-11583
196;-15613
197;-5309
198;6855
199;8220
200;2009
201;483
202;5936
203;7362
204;-2407
205;-14232
206;-13657
207;-538
208;10334
209;8687
210;1187
211;41
212;4886
213;4174
214;-6308
215;-15152
216;-10105
217;4563
218;12901
219;7930
220;-500
221;-994
222;3369
223;1077
224;-9066
225;-14297
226;-5404
227;9341
228;14102
229;5873
230;-2860
231;-2299
232;1806
233;-1474
234;-10430
235;-11868
236;-158
237;13163
238;13658
239;2652
240;-5536
241;-3475
242;592
243;-3167
244;-10374
245;-8271
246;4962
247;15519
248;11515
249;-1392
250;-8070
251;-4130
252;20
253;-3868
254;-9083
255;-4052
256;9319
257;16091
258;7863
259;-5757
260;-9974
261;-3951
262;229
263;-3641
264;-6917
265;188
266;12395
267;14803
268;3113
269;-9852
270;-10817
271;-2776
272;1177
273;-2720
274;-4335
275;3893
276;13867
277;11833
278;-2155
279;-13083
280;-10304
281;-628
282;2648
283;-1459
284;-1819
285;6622
286;13647
287;7586
288;-7278
289;-14950
290;-8336
291;2273
292;4294
293;-263
294;212
295;8122
296;11885
297;2632
298;-11599
299;-15123
300;-5036
301;5545
302;5695
303;494
304;1474
305;8348
306;8939
307;-2379
308;-14570
309;-13500
310;-744
311;8690
312;6443
313;547
314;1856
315;7463
316;5310
317;-6814
318;-15825
319;-10230
320;4025
321;11181
322;6215
323;-216
324;1434
325;5794
326;1557
327;-10146
328;-15237
329;-5692
330;8658
331;12545
332;4846
333;-1725
334;452
335;3768
336;-1788
337;-12026
338;-12931
339;-447
340;12523
341;12449
342;2365
343;-3732
344;-735
345;1829
346;-4306
347;-12334
348;-9261
349;4841
350;15075
351;10758
352;-992
353;-5856
354;-1728
355;363
356;-5750
357;-11177
358;-4754
359;9509
360;15933
361;7571
362;-4818
363;-7649
364;-2165
365;-376
366;-6073
367;-8869
368;-31
369;12977
370;14944
371;3213
372;-8582
373;-8673
374;-1793
375;-308
376;-5425
377;-5864
378;4290
379;14842
380;12205
381;-1802
382;-11717
383;-8586
384;-524
385;469
386;-4112
387;-2682
388;7687
389;14929
390;8054
391;-6845
392;-13704
393;-7207
394;1542
395;1694
396;-2537
397;179
398;9802
399;13310
400;3024
401;-11260
402;-14165
403;-4558
404;4131
405;2997
406;-1116
407;2331
408;10488
409;10289
410;-2240
411;-14459
412;-12921
413;-878
414;6825
415;3973
416;-204
417;3540
418;9823
419;6346
420;-7073
421;-16015
422;-10033
423;3406
424;9141
425;4256
426;-23
427;3770
428;8082
429;2062
430;-10881
431;-15719
432;-5800
433;7740
434;10605
435;3601
436;-626
437;3171
438;5680
439;-1969
440;-13233
441;-13616
442;-723
443;11518
444;10841
445;1931
446;-1883
447;2042
448;3097
449;-5242
450;-13913
451;-9998
452;4566
453;14177
454;9642
455;-635
456;-3507
457;771
458;791
459;-7400
460;-12948
461;-5353
462;9396
463;15290
464;7011
465;-3794
466;-5105
467;-242
468;-875
469;-8286
470;-10592
471;-301
472;13150
473;14627
474;3179
475;-7097
476;-6251
477;-669
478;-1699
479;-7960
480;-7277
481;4503
482;15357
483;12204
484;-1424
485;-10019
486;-6568
487;-312
488;-1661
489;-6666
490;-3542
491;8469
492;15758
493;8283
494;-6225
495;-12048
496;-5802
497;852
498;-922
499;-4790
500;55
501;11145
502;14346
503;3338
504;-10588
505;-12767
506;-3877
507;2664
508;210
509;-2774
510;3031
511;12290
512;11358
513;-2012
514;-13911
515;-11928
516;-922
517;4804
518;1352
519;-1044
520;5045
521;11890
522;7238
523;-7090
524;-15716
525;-9506
526;2739
527;6848
528;2112
529;71
530;5941
531;10157
532;2567
533;-11260
534;-15722
535;-5710
536;6629
537;8341
538;2172
539;401
540;5772
541;7478
542;-2024
543;-14018
544;-13894
545;-961
546;10188
547;8880
548;1353
549;-50
550;4768
551;4349
552;-5955
553;-15064
554;-10446
555;4159
556;12859
557;8192
558;-342
559;-1099
560;3291
561;1287
562;-8771
563;-14338
564;-5815
565;8998
566;14179
567;6189
568;-2728
569;-2423
570;1758
571;-1253
572;-10215
573;-12025
574;-598
575;12919
576;13855
577;2997
578;-5450
579;-3625
580;564
581;-2954
582;-10246
583;-8521
584;4539
585;15399
586;11820
587;-1048
588;-8050
589;-4310
590;7
591;-3677
592;-9041
593;-4363
594;8953
595;16108
596;8251
597;-5450
598;-10035
599;-4160
600;230
601;-3475
602;-6948
603;-148
604;12119
605;14955
606;3547
607;-9617
608;-10969
609;-3005
610;1196
611;-2578
612;-4424
613;3563
614;13702
615;12104
616;-1717
617;-12950
618;-10546
619;-862
620;2694
621;-1337
622;-1945
623;6328
624;13601
625;7945
626;-6879
627;-14940
628;-8656
629;2057
630;4376
631;-153
632;66
633;7884
634;11952
635;3040
636;-11281
637;-15244
638;-5409
639;5371
640;5824
641;597
642;1323
643;8177
644;9101
645;-1963
646;-14364
647;-13746
648;-1137
649;8585
650;6623
651;643
652;1708
653;7359
654;5541
655;-6432
656;-15751
657;-10579
658;3651
659;11166
660;6445
661;-131
662;1292
663;5751
664;1828
665;-9830
666;-15299
667;-6111
668;8342
669;12635
670;5118
671;-1660
672;312
673;3773
674;-1506
675;-11802
676;-13117
677;-895
678;12301
679;12647
680;2660
681;-3701
682;-877
683;1869
684;-4040
685;-12213
686;-9547
687;4411
688;14974
689;11055
690;-700
691;-5875
692;-1878
693;424
694;-5518
695;-11159
696;-5107
697;9137
698;15967
699;7944
700;-4559
701;-7730
702;-2325
703;-302
704;-5885
705;-8942
706;-413
707;12700
708;15112
709;3630
710;-8387
711;-8826
712;-1961
713;-224
714;-5283
715;-6008
716;3918
717;14684
718;12492
719;-1381
720;-11614
721;-8812
722;-691
723;564
724;-4013
725;-2874
726;7359
727;14900
728;8432
729;-6464
730;-13714
731;-7496
732;1391
733;1805
734;-2471
735;-34
736;9542
737;13405
738;3453
739;-10957
740;-14296
741;-4893
742;4015
743;3132
744;-1075
745;2115
746;10312
747;10490
748;-1804
749;-14268
750;-13169
751;-1229
752;6765
753;4137
754;-180
755;3338
756;9734
757;6626
758;-6672
759;-15956
760;-10380
761;3072
762;9155
763;4452
764;-12
765;3591
766;8073
767;2388
768;-10553
769;-15798
770;-6215
771;7460
772;10707
773;3823
774;-631
775;3016
776;5737
777;-1634
778;-13006
779;-13825
780;-1166
781;11325
782;11036
783;2167
784;-1910
785;1909
786;3202
787;-4928
788;-13802
789;-10311
790;4139
791;14098
792;9923
793;-403
794;-3566
795;653
796;925
797;-7131
798;-12954
799;-5738
800;9030
801;15339
802;7360
803;-3591
804;-5206
805;-350
806;-728
807;-8079
808;-10703
809;-717
810;12880
811;14806
812;3567
813;-6949
814;-6403
815;-771
816;-1551
817;-7820
818;-7472
819;4099
820;15209
821;12500
822;-1033
823;-9951
824;-6773
825;-407
826;-1517
827;-6590
828;-3794
829;8114
830;15746
831;8669
832;-5871
833;-12079
834;-6055
835;771
